App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,body,Translated Subject,Translated Body
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXc5enlpdFRRSldiczJXdkI2Y0ZBVVFNX3dqTXJLZkFGX2VqR1hvdk5YNHhHZzNWTldncnJVVGdTMXVuZVdzMFhNcVJxMWluN2kxYlBNNFE,English,,3,2016-07-18,Mikhae Martin,,it mostly doesn t work,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlpJYUNmRzlpaUdTZnA4cktxdkZmd0dGVTVUREF0NnRlaGh4VDI1YzNmV3lfVGdqcy1wYzRHSGRXN3ZfczdrSDBERDB0Q0ZxRW5UaDdvU0E,English,,2,2016-07-18,Hugo Cast,lots of glitches,need to keep reset my device. please fix.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3JCN0pOcXpVNFE4a3prREVUMEdQcG9JNEtua29KTkM2NnRnZXhCbFhOQVZkMk83dFJsdDJXQlhHWHVMZ3hCUTJHQlM0dUpMbnJELWhudHc,English,,2,2016-07-18,Jermol Edwards,No screen mirroring option without wifi,how in the world can i not simply cast my phone screen to this device. i buy it because i m in a place without wifi and i think i can screen mirror my phone and use my datum to watch netflix. nope. so half the convience and eal be gone.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnZyd3YyZk9ZZURTU0VwYnBVbnIzMklGODdqUUVVelJKUEFQR3hrZW1JVWlSTEVCSHJIamZUQ3lqbmk1dnJnSXRvRjZmM3lZTUFYV2cwLWc,English,,2,2016-07-18,Cod games Anything,,win t let me cast to screen,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVRGYWFLZFlHVWUzazl3NmJaMDV1YjNFTzczX2V3WldoeW51YkJPNHZ1ZHgyejFmenNkSXFoclgwMmRZZmZrTHQ2eE5HdThxSUtKQ3hoYlE,English,,3,2016-07-18,A Save,Update stopped it from Working,i get google cast and it work for a month. i can cast from netflix cast from youtube and even cast my device screen on my tv. recently i update to marshmallow and although i can still cast from youtube i couldn t cast the screen of my device. 3 star for partial functionality. google should fix this and come get the six star it deserves.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzdhcE1pYWdUSXBVS2sySFB6QU5hSnY0Q2dEcjV6NVNIcEpvUDgwMkpaOElkVVduV3Y5aEdRS05WQlk2Y3E2bDFyNTJtWHJLdlZpX0tPREE,English,,4,2016-07-18,Maquela Goudy,Great,i love it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSFJJMi1DZUZDMm1zYzdrSy1hRVRieU8yY0ZTa18yaU1mb1FVVkFLRjR6NGszVUVEcVh5UHNYdWFQWEIxOHc3RXV6ckkyUkJianV6aWdlUHc,English,,3,2016-07-17,Lani Hill,,have to restart,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0o3cFNUbWItVVdRV205WkY2NGxkZXJPTm1aaVc4akwxb0hJS3djUXhiV2FBa2lTdDBUamcwLWwtZl8xYmxKenNaYVBwcU44ZzRmblJVY2c,English,,1,2016-07-17,Rishika Dasari,,screen cast not work from nexus 9,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkVBMi1yb3Q1Y0x3UU82LXBqcUxYLXJTZk5lT3ByQ3JmdmFEZnJ2aHN3aWllR3VNVmxvSHlIcUFDTVFIX1Q1S2hvWGZIMnBIQy1IRUlhVGc,English,,5,2016-07-17,svs jagan mohan Rao,Svsjm,great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHhKSTl0WnhoaUdNQTFlSnI0azVSb0ROcnVqcC1xX2drX2ZYRFhrNVpHcDc1TkR6VVQ3RzVlTjlOUjZnMnhPOFF4djc3bVQtYzd0WHNIdUE,English,,1,2016-07-17,Shane Todd,Update!!,please fix!!! after the last update none of my device be discoverable! i have try reboot turn wifi on and off even reinstal the ! please help.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGRYZjI0WExxa0VDUVg2Sm1nbm1hVUNrNHJRakVoaDBYMWotR2QxZThpYmhjTTZRX3hZVXF5bFVfUF9xOUs2ejA3ZEV6OXloaEJnYXVfaVE,English,,1,2016-07-17,Linda Radford,This app. Will not finish downloading.,. win t work.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlhZRmJwc1MzTEZWUkQ4VjZuQTd1dGRubzZVZ0ZiTS1BeldrNndWWkI1MkI4YmxScFBwTGtDbkt2SWE2R1QzSlZ1U2FCdFBnRU1qckJBOFE,English,,5,2016-07-17,Jose Mejia,,buenisin my opinion,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTlWMWFqTHRIT09mUXBrVWlVYVJuaTZabEZPc3huYV81VVRvaTlvNl9DSEVpNjFlXy1PcE1zYmZkMkhOU1VwbmNKeFQxWjV3R09YanZ4TWc,English,,5,2016-07-17,Abbas Torkashvand,گوگل پلاس8وتمام گولیان,,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHgwMjcyOTJmWTZqcEdIalptQ3lXR3prOVhsNnI4TlY3U1JubmFrRnU2bWJDNlpvc05iN3BDdm9vM0g2UHhFdEtEbFN0NWFWeG9VcEwwRkE,English,,1,2016-07-17,Tanya Stepanic,No more online content casting!,not the least bit impressed with the fact that i cannot cast online content any longer. please change it back asap!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlFObFpjVFlFZFZHVUJzZTh2a2d3REdPMlA3THhwMzllMXNZQTc1UUtNX0RkYlFWZGx2YTNBMDhNbUdLT0p2bl9jQjRGWUQtZ0pvM2VLN1E,English,,1,2016-07-17,Laura Hiner,Not working now,be great for a few months. now can t connect at all. be it a recent update that screwed it up?,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2ViNVN6ek5sbXBLcldIb1N1S204bTFYaFhTREJ3SUxkR3JQVzl3Tnh5VGt5RzMtNzZwb2w5VnByRVhNMnNsRl8wRmZLOUtyajgtUEFsRnc,English,,1,2016-07-17,Aaron Devine,What the actual ffff flip flop,guy come on. this used to be the dog scrotum now it s the cat chocolate star. fix!!!!!!!!!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVJCZS1tYVZoOTNWS0diVFR0bnRXS2pRTlNjZWhLcFZqZFhZcG50aWd2a3g3WGlpMFVOdEJEbUhNaGJEOFFtdEFjNGtHd3JhRnVxdi04UEE,English,,5,2016-07-17,frederick maxson,"Paid for it,better be good!!",work great close and far from wi fi. connect to any device with hdmi port. talk about device more than but be cool too!!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSFJJMi1DZUZDMm1zYzdrSy1hRVRieU8yY0ZTa18yaU1mb1FVVkFLRjR6NGszVUVEcVh5UHNYdWFQWEIxOHc3RXV6ckkyUkJianV6aWdlUHc,English,,1,2016-07-17,Lani Hill,Absolute Rubbish,chromecast work beautifully throughout my house as soon as i update to google cast it all stop working. when will this stop? we go from one perfect system to a supposedly better one and lose all the benefits. same thing when yahoo photo become flickr and don t get me start on window 10. i predict that in less than ten year all these s will be unworkable.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjRqV0cxN1hJNUtTSVIyM1FXeUZwY2Q4NVdBYjNNVnRQNzRwazh0S2tOeUVBa2dZNldOYWZtWGkyenlkYXhGMElncWQtVTMySmJtcDljdXc,English,,1,2016-07-17,A Google User,Pandora,wont stay connectedperiod. now both old and new version be apeice of crap. tire google acting like its not their fault,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2tEdURPN0lod1F0Q2c0eFE0X0ZTYjF4cmNRV3RkcWVhcGVxZGNzZHppd1pZN0xvQlBkdm5JQTNad3pJTF9QVElxNUNHTVdqTWE3OTdKdnc,English,,5,2016-07-17,Klivier Kaduc,Fantastic,it s game change because it work with almost everything and cast about every medium platform you can think about. and if not you can mirror your screen.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXhpTjBobDdBa005VGEyZW8zanVlbkZyZ043LTRfSDBQQlc3M2l4dUNNYVBSV2RwNkZBRm1Mb2hHbEliMWRieWtPekgybWNoeGFJdVoxVkE,English,,1,2016-07-17,Xavier Chavarria,,upgrade ruin screen mirror,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVBVTEJOWkFBSnF0NWFCM0x3djRMNFdEOHlObnkzblI2SHU1YWdoeW1hbzc3dFY4ZDVaeU5EbEtDNnRtbGtLSXBRaFlkZjdfYm5PbWtMV3c,English,,1,2016-07-17,Nathan Santos Diaz,Waste,just buy some unknown brand stream device. probably a lot accessible. 2 update since everybody s unable to cast online content still not fixed. say they look onto it but and yeah they just look onto it.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWcwNllsZ3NPM1I0Rk85SVJwd19WNzRfZkNnWnB2M3pHd215OExmNmcxTnJYQlpneFBJejlUUDZlaVl5c3NPb3BvOG50YVRleEhYOWdqRUE,English,,1,2016-07-17,Amel Drake,,update break s ability to see my chromecast,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzRhT0k4V3k0SUItTjNZcEtCNk1DNWcwX3ZjUW9VWGxoZkZTYkdzSk0ydXFwNU84TE5yN0tJUWlJNGhwY3lkMnRlLXg1QnZhaE5pd2xPNkE,English,,1,2016-07-16,Daniel Zayas,Broken since update,way to break right as stranger thing be release on netflix.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnlkcmVPLWVIR00waW5SZXF2VE1aRGx6aTBCWjYzTmhyZ0Z2akl3ckh5VW5QeU55c1ZoNGdZWTFWZDlJQjJncHRJRTN4RzA2QzVyWWZCLXc,English,,4,2016-07-16,Kevin B. Bourne,SHOWS UP AS OPEN WI-FI  !!!,shows up as open wi fi !!!  keeps disconnecting!!!!!!!!!!!!!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXZOUWZXa0d2bllQTmtSaW9yenpWUFNyNEkwS05pdXhKck1SNzNHdm5vcnZpRkhEdTNXVnFVNzdjbXBNeG1sZF9Yb0RfR2lzUXF2ZGlxVXc,English,,3,2016-07-16,Kyle Steger,YouTube is iffy,most of the video don t fit the screen at all,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHFjcV9jSDRBeTY3TkUwN0tSM0xhWW9YRjFxZncyckJnTEdPck5pQl9ONkxXaDU0WHRPX2VQRjJZcVJNSHhhano3VTVmS1RzS1dhd0QyU3c,English,,1,2016-07-16,Nigel Kingston,It doesn't work. ..,absolute rubbish.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzhQbzF5TzI5cU84dVU3Z3pvdHZUWDZ4aXlmbWszM2REVlplYWxWTDN5S1hnMUVOWFJsTGlxWlBlWmE3UEo0eE5yUGo4QTJjdVZjbXcwQkE,English,,2,2016-07-16,See Pack,Not enough channels or access,it s very revolutionary. but hasn t yet to scratch the surface of what it can do.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkRmRHVwMkZMY3JHdTlZcUItV3RwcHA1aERlSTJTZXpmNkJrNHpjZkxBTHgtRV8wd2FiY2N3elEtbGEtbmc1YnNXaEFoTWdaZGJTZ1RJOEE,English,,1,2016-07-16,Yorsman Guatemala,Cant connect,dumb,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnlpbjAtakJfVnBJR3FoM3NCRmhqUkY1NlRTdVV4amZ0bGZkZ01DbndxN2tzNURKUGVZMkJfT2Zwa05tbjFESmZQaUVBbE9DeFkzVEdsaXc,English,,4,2016-07-16,Venugopal Nair,Nice!,very useful,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXk2LXVVTm9JNlMyLXhUTmRsb054TXRUWS11WUdBQm1UOEs5MDFtUm1TemkyR25GeTlETy1qWUNsY2RRdHdnYy14LU9iQjNYMk9HVmZNbEE,English,,5,2016-07-16,Jewel grace Sabidal,Chrom,we enjoy,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGRFbFA4bmNBX2pOUWVrbXdrYUxJTnd0WmdvUllMNk1BalF4Y1E1U0lkSE9aeUluRTJ6dHRoRktGallhUDZsekcyaU1VRFlZMW5FNWFpdmc,English,,1,2016-07-16,Ben Willis,From bad to unusable,win t even recognise my wifi with correct password anymore. so bad i m think about crle tv which i can t afford,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmNmUV9pR0tDNWFJRi13UkRoa2JSdzg1b0RGOW1SRTFvaUhDUVJQLU9ySFdzOEg3OE1rbjZtcWFBckZwVlQ1YXByamhOTDR0VklXR09WVlE,English,,5,2016-07-16,Adisa Udika,Entertainment power in My own hands.,user friendly increase entertainment,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDVHUlkyZmVuZWhhVi1lRXZvMzBydEhuRmkzSll0M1dRYlM2T3lGSHpldUJENExkY2hCWlUwTTRTYU5falRGUnplallxelFiekZrWkw3Qnc,English,,2,2016-07-16,superbaksh,Having problems casting.,sometimes it cast but many of time it doesn t since this update! really piss me off!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2xMM3phRU14MlNhME9xUTFzdi16UTdfZkpiRlRBM2tWVEVrdmlScElnNVoxdm1mSnF3eW1oS3VNMEtTaVZxemsyUHJyRDNCMjJseXBmTHc,English,,1,2016-07-16,Jason Huggins,Dang,it just play the same mess my playstation and tv do can t play showbox or other thing i want a waste of 35 buck take it back,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUM3YjRnSkVMN0lEVE04SjdVeVVfbnVzMmJWbms5T1hkdS1lSG5wTHY4ejVQN1dvRkw2Y3BGT2EtcDFlbjBfeFhjejVMb2FCYnFSOWVZSVE,English,,1,2016-07-16,hari Sharma,,last update make it useless,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlVnVldDX1g0enFCM295RmtuN3BCMzA5VEhsNURqcEZVaWl5WEQ4NUxtNDc5YnAtRjdTMlc0XzEzRU01NUxiRWVGSkpscnVpemNSblBqZmc,English,,3,2016-07-16,Anshul Singh,It's ok non YouTube browser casting sucks,pic castigate video from phone be horrible,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUQwdDNvSVUyM3RQclhGRVQ1NTdGei1VMi1KRGFqVXVxaU01cmxocEQ0cFQ4TWp4TG9UNEg1b3pfVDA4RWRLQm1qSmRQU2JPeEZaLWdjWkE,English,,1,2016-07-16,Alecea Edwards,Hate it or love it,sometimes it work sometimes it doesn t. it usually mess up during a good netflix or hbo now marathon. i will try a stream device to eliminate used my phone. mostly hate it customer service be horrible!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRV9qenZwS1RYNndNU2hOZDVCUFFFY014Z2hxY1NtbmItaTAwRnRtclp4c2J1TGFBeW9NaDNBcVdQd1VWVzNmZFlQa092RjFTNGZpV2xkMnc,English,,5,2016-07-16,Charles Moffett,,google cast yes an awesome utility ! use it or loose it. get it or don t or get it and do! i would support those who do.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRV9mNXVTUXozSmQ2UWktYUppNWowamEtTGpJNWI4elBEOUpENWZaR3NWTVhvMUFycWJiNG5ILWYwVlJ6RGhkRWtzdVpXMXJadEs5MGF3N3c,English,,3,2016-07-16,Morgan Jones,It's good but...,i seem to have to open re open close recast in the youtube to keep the queue connect with the chrome cast device need to be more reliable,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRklHZE02RGhKS3podWo4T25UT0pzTGx2TzRTYmRUcnlmaUxwQy1yeFI0YUxiVl9ieU1kd21MVS11MmVQc3VBbE56dXUyTF8wcU5sczhKMXc,English,,1,2016-07-16,Johnathan Wadhams,Ridiculous,i ve have two cast device for a couple of year now. never have an issue with them until it update to google cast. set up fail everytime. i have do everything from factory reset of my cast device router modem even go out and buy the 2nd gen chromecast still fail during set up. i have be unable to use my chromecast for months. you have person that have spend money on medium and can t watchlisten to it. it s ridiculous at this point.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDczX2dHSXFlZWZwRV9uUXZCVHV5bTlSLURoZlgzYmpSSURkTFJhVHpjTXpLNElNZ1JnYnJHbHFWQVg1SFkwMkFJRUVOczczY1YyZEtVVkE,English,,3,2016-07-16,carlos rosales,Disconnecting,when cast mobile doesn t work it take too much to disconnect signal.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0VSX1I0UU1CMFlwa2hiaVBUZmpQaHNNaEZISndKWnhsNDZidHh4QmtvdHdMNVBQREZCU0ZaYjdWZ1FXS1JiOGpzSWh6OG92SnZDYktWc2c,English,,1,2016-07-16,Daniel Lee,CHROMETRASH Piece of crap.,don t update it will stop working and do not buy if you haven t already. it do not do what it say and you can t use your phone to stream netflix or anything. about to go buy a ruku today.. stay away from chrometrash.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUN6ZUtDWk9NNE42N3Q3U3N2eXVubkFwbVM4aFZaY3RPaVhCcHRjSmZCeHpvZk5SdUJUZ00tV0lLOXZhU3ktM1JmaHhOQlVPZWcwV2hwbmc,English,,5,2016-07-16,The Line Dance Connection,The line Dance Connevtion,it s off the chain good and easy to install. thank,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnNFanlrZV82OTVNMVRVVTBzVjFHbnpIMjk5ejRYaGN5RzdTa1VFc2F5R0x0RGxQRE5halNuSkZGaHpXemdxdGUxS2VES0pNS1dqZXVucGc,English,,5,2016-07-16,Mr Jose Alberto' Lopez,Thank you,every single day,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGZOVThXM1l0TVM4LWZZTFRyb3N2cHB5SVBNam5IdHJlSDVXdGtTUU91VWxQSUh3NWk5UFFnTnNIUkMtdGZQSDhEZG9JWnZsQ3IxWU5maVE,English,,1,2016-07-16,Hitesh Kaushal,Disgusting app,i have a nexus 6 p and it cannot connect with chromecast even after call the support,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGdEd1RCUDZvc1NHVUdYNjdBM0VRSXBPLWFHdG94TmNTcVFoRmNqN3p5VERybzd1YjQyUVNYVExYVHNacnpBelpLM0d1RkVZRmRjMnVmTnc,English,,1,2016-07-15,Thomas Markus,Sucks,everytime i even attempt to watch something. i get shower with pop up then it force quits. waste of space.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmhDdk44ZUtOdDVqUzBhSnFCSTZqZzdtT2hKMzE5M0oxUEFYa0E0ak1UVlg1dWpTNjI5M2hYLUxZVEE3NTc2SlViZVFMZWN4NEhfM2RwdkE,English,,2,2016-07-15,Mike Livia,Needs fixing,nice when it work but most of the time cause everything to crash. on a s6,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlhLZTBoMUtJdjRHUTcxdjZFRTlUT05Ra19ibGxEZ0luZVpjaWZvSE5TUnBhZkFfT3VYeU9ybWVxT1VjenQxdVZ6VzdsRUdjZ013UjgtRkE,English,,3,2016-07-15,Shevona Reaves,Glitchy,sporadic resolution,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEVjQi1JaWV0alJFTGpXRGhpQmxoR2ljU0UtYk1FWnVQWTJETXRYaV93cW9XWVNCNndBc3FLTU9ZRzNJbG1mb09yVkptcXY2eEh1enRvSmc,English,,1,2016-07-15,Pierre Kazmarck,,no workee anymore on lg g4.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUdtWUpWUktjM3ZYd0V6aU81eTlnd2o5cV9xWXJWVmp6cVNwczZoMmdJMWVLMmltT2lLdk5EOXVkTEs4UFdzbmJUMUtfby01aF83Rlp4NWc,English,,5,2016-07-15,James Ford,,highly recommended!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2t2NmZWN0pLX01wLWdMZjdHWE0wQ184TzVGT0hvUkVRa3prZkVjVUp1R0FZRnpsRHc0bjk1Z2c2WWV4dE5CR28tM2NpekdfQTBrbUdEQ2c,English,,5,2016-07-15,Lưu Hiếu,2 years,after 2years i confidential to say this one so great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3ZLcEZZSTlwaklIR290VEVBU19ablI1d2NSU1h4ajV6TDV3UlhSNkFNbWJUa0MzRThjcmliRTRhODhxV0RXbHlGTDNSVmJHcEIwTlI1Y1E,English,,2,2016-07-15,Ace Yang,YouTube,recently there s be a lot of issue cast youtube,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlhabFAyR3l0VG80VVhHYlJnemJLS2FFXzAtWkFwenc0blZFNlBCV1NNM3lDLXZKUlhnVlBnazZfcmNQVmdUR2xPNFgtaFluRnc4RE9YVmc,English,,2,2016-07-15,Cheap Goldtooth,,yea.. only work like half the time. think i break it when i try to cast my nudeness in all it glory.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSE5xOTdIR3poRURXS0RlSjNYNEVlN2tUQUpxS2NxaV9qNXlNNmFXWHFvLWdlTUJjVEIyY2pNcmxjNFdsT2d0SGlfWkIxM2NwaU1aOWJLcnc,English,,1,2016-07-15,Giovanni Lazzari,,crap,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjJZb2lSN0c2d1Axb2tKc3liZ1d4bmJBOHIyeVdHcEZobXBvZXpwRUJOMFdFbTJ6c1I4NnJSZkdNM01UM084LW02Y0ZWVE1RV2EtSC1ESWc,English,,3,2016-07-15,Tim flanery,"Great, more than great",but wish it be easier to connect to with other s. thank you,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3JxZjNxQmg0eXBNOGUxWW0wZkpDbjlrcVoybjkzME4tTEoySTREdUpBOXBvbjFtdkpyVjQ3S3psblBPRVlYbVcxenZiVjEyNnd5NXh5WWc,English,,5,2016-07-15,Fabian Alonzo,,work well,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRW9KdVBpZGludWV2UTZzWk5IZkl6Rnc1eHZ0ZGxJS1VPa1V4T3YzamtKcEh5RmtLZDRCUlVhVnhtdWF2OGlTT2txVDNrTEtldVE1YWh4OEE,English,,1,2016-07-15,Shashwat Kothari,Can't cast screen,after ur update i can t cast screen on my chromecastgoogle always degrade it s s after update,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzNMQWgxaVh5d0dRSVgyQ0t2TW9zSFU2aU94WlhlSHJaQldDdU5YYUpILWVtcno5SzRMbWJJLWxrX3haVUdyMVRFeUZwemdpQXdWOTV4aHc,English,,1,2016-07-15,dinujose jose,,too difficult to connect,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTJmWlNDNzk0cHd0WjZIcEQ1Z053WHhvb3JJdWpTcDFIM1dOc2QyLThqYVRMTndQTXJadjJuUk1VOUVQMmlkV2xzWjNhV0NRc0dDcnB0ZHc,English,,5,2016-07-15,Jim Binnicker,,thnx.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2xNWXBORFlPQ1FTdG9XMGxFZzY1UmdLSjc4RFBNS015RDZzaW4xdnpZaTNVZGZNRGgtN3BNQXQ0M3VHZ0Npa0E3bktwampFUzFXeVlvQ3c,English,,5,2016-07-15,Arnold Rivera,,great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHM1NDdCUk0ySUkzUVIzMnZ4QXJ4Nm9jX1JRTEZvd1M1cWo0NDVCcHhERko2OTFpMFJQanZRY19uT2hnQlg1LTZUckY0REFRRE0xMi1IQkE,English,,1,2016-07-15,Charles Policastro,does not work,it keep disconnect when select isp and ask for me to resume reconnect. to vzw,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnpHWUVCQTFPdzJFaGZBdFBucWpJSEtmXy14MEZJdTJFd3B2a3BON0IwbExiR0QwOHBKRTYwLUgzU09rM2Zac0lRZExJcGVHb1hUTlB5Vmc,English,,1,2016-07-15,Alle Mol,Total shit,wonder how bad the first device was. everything about google cast be riddle with bug make it crash stop playing lose connection etc. i have yet to watch an entire movie without technical issues.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR20wRlJoVGNPMjNmamRnNGVxWURIelptZEhoLUVYc1dCV2VCZTRuRk5mSHEwMVc5YlZzRzBVRWZ6VWFmSDEyS2pvdGgwaUl3VkNQWF9sSWc,English,,2,2016-07-15,Carol Thomson-Duvall,Update broke my ability to cast from Spotify,spotify no longer show google chromecast in the device list after recent update. work great before that,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2hHY3BDX1RhV2Z6TUpwbGZNa3A2ZDhfMmVVT3U1Y3U3SGM0V3BNLWwwODdGR1R5R3VlVGpXTElRbEFZYmpEeFlKaktaaFRqTDBBX2hSYWc,English,,1,2016-07-15,Joel Marroquin,Tirrible,take like 2 month to connect to a device fix this problem,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTlNczU4RlFwaVNSY1BKb0hJcWRzMVUtRHA1VmpYVGdXaGIySnlEZHFVOVFiMWVCRnllSnVDMXRFUEtXcHZaamRiU1BjOXd3SWdUbTZiclE,English,,2,2016-07-15,Sarah Parker,worked for a couple of months,will no longer cast used the old device resort to laptop for movie now as stare at the word netflix on my tv screen be get a tad dull.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSFhHenRfTmE0WngyXzRkMVNoNUVyN2FmNndUcmstTDNrcjNoSWJsbkM2dFJQYWExWkc2YzZuaFJyV1FQTU9vb1Z0dTQtbDlGVzNldFJWaHc,English,,5,2016-07-15,Olivia Vail,Great,love the ease of set up!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEx2UV9lbkM4eHpaYlhFS25UT0p1bWZzRW1adElSZzJ0bjlIYVlILXFrSlBkQ05zWWRNandJTG9YSzZpcFZYczBzTHVSWHdEOUpPdmFZZ2c,English,,2,2016-07-15,Andrew Green,Audio playback isn't gap less!,chromecast audio. in between track the playback isn t gapless there be a small gapglitch in between track while used spotify . it s really annoying and a major deal.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3hzeUJTVGs1VEpiLWkyc2E0X2Rubk9rR1UzUWU0aXhCeXE0Y1VkWURwWXpabEhpeVduWDkxTzBhN2dzM0x4dU9wMDZUbWY4aHB1aVlMcWc,English,,3,2016-07-15,AshBR XD,,this doesn t even work i mean it work but then later on i put it it say let s set u up what up with that,,
